Region,Hazard Event,Quarter,Year,Duration,Fatalities,Injuries,Property Damage,Hazard Event Grouped
4,Flooding,1,1993,31,0,0,176379,Flooding
6,Flooding,1,1993,31,0,0,173984,Flooding
3,Flooding,1,1993,31,0,0,169625,Flooding
2,Flooding,1,1993,2,0,0,84998,Flooding
1,Lightning/ Severe Storm/Thunder Storm/ Wind,3,1993,1,0,0,79862,Lightning/Storms
1,Severe Storm/Thunder Storm,2,1993,1,0,0,76359,Storms
1,Severe Storm/Thunder Storm,1,1993,1,0,0,75582,Storms
2,Wind,1,1993,1,0,0,74393,Wind
1,Winter Weather,1,1993,2,0,0,8990,Winter Weather
1,Lightning,1,1993,1,0,0,8688,Lightning
5,Tornado,2,1993,1,0,0,8007,Storms
1,Lightning/ Severe Storm/Thunder Storm/ Wind,3,1993,1,0,11,7786,Lightning/Storms
4,Hail/ Severe Storm/Thunder Storm/ Wind,1,1993,1,0,0,7708,Hail/Storms
1,Hail,2,1993,1,0,0,7699,Hail
2,Lightning,3,1993,1,0,0,7523,Lightning
6,Wind,1,1993,1,0,0,5640,Wind
4,Wind,1,1993,1,0,0,5433,Wind
3,Wind,1,1993,1,0,0,4976,Wind
1,Hail/ Severe Storm/Thunder Storm/ Wind,3,1993,1,0,0,802,Hail/Storms
1,Hail/ Severe Storm/Thunder Storm/ Wind,1,1993,1,0,0,762,Hail/Storms
1,Lightning/ Severe Storm/Thunder Storm/ Wind,3,1993,1,0,0,742,Lightning/Storms
6,Heat,2,1993,30,0,0,0,Drought/Heat
1,Heat,2,1993,30,0,0,0,Drought/Heat
2,Heat,2,1993,30,0,0,0,Drought/Heat
4,Heat,2,1993,30,0,0,0,Drought/Heat
3,Heat,2,1993,30,0,0,0,Drought/Heat
5,Heat,2,1993,30,0,0,0,Drought/Heat
3,Heat,3,1993,1,12,0,0,Drought/Heat
4,Winter Weather,4,1993,1,12,0,0,Winter Weather
6,Winter Weather,1,1993,1,11,0,0,Winter Weather
6,Drought/ Heat,3,1993,31,0,0,0,Drought/Heat
1,Drought/ Heat,3,1993,31,0,0,0,Drought/Heat
2,Drought/ Heat,3,1993,31,0,0,0,Drought/Heat
4,Drought/ Heat,3,1993,31,0,0,0,Drought/Heat
3,Drought/ Heat,3,1993,31,0,0,0,Drought/Heat
5,Drought/ Heat,3,1993,31,0,0,0,Drought/Heat
2,Flooding,4,1994,1,0,0,4088230,Flooding
2,Severe Storm/Thunder Storm,3,1994,1,0,0,1192347,Storms
2,Flooding/ Severe Storm/Thunder Storm,4,1994,2,0,0,1176472,Flooding/Storms
4,Tornado,3,1994,1,0,0,835875,Storms
5,Severe Storm/Thunder Storm,3,1994,1,0,0,810592,Storms
1,Flooding,3,1994,1,0,0,776351,Flooding
1,Hail/ Lightning/ Severe Storm/Thunder Storm/ Wind,3,1994,1,0,0,762956,Hail/Storms
1,Lightning,3,1994,1,0,0,754396,Lightning
4,Flooding,3,1994,1,0,0,732203,Flooding
1,Winter Weather,1,1994,1,0,0,410189,Winter Weather
2,Flooding,2,1994,1,0,0,368757,Flooding
1,Hail/ Severe Storm/Thunder Storm/ Wind,3,1994,1,0,0,86607,Hail/Storms
1,Hail/ Severe Storm/Thunder Storm/ Wind,3,1994,1,0,0,85458,Hail/Storms
4,Severe Storm/Thunder Storm,3,1994,1,0,0,83809,Storms
1,Severe Storm/Thunder Storm/ Wind,1,1994,1,0,0,83722,Storms
4,Tornado,3,1994,1,0,0,82398,Storms
1,Flooding,3,1994,1,0,0,81122,Flooding
2,Severe Storm/Thunder Storm,2,1994,1,0,0,78839,Storms
1,Severe Storm/Thunder Storm,2,1994,1,0,0,76097,Storms
3,Lightning,3,1994,1,0,0,75035,Lightning
4,Lightning,3,1994,1,0,0,74987,Lightning
3,Severe Storm/Thunder Storm,3,1994,1,0,0,74242,Storms
1,Severe Storm/Thunder Storm,2,1994,1,0,0,72855,Storms
5,Flooding,3,1994,1,0,0,72300,Flooding
3,Flooding,4,1994,1,0,0,16630,Flooding
1,Hail/ Wind,3,1994,1,0,0,8014,Hail/Storms
1,Tornado,1,1994,1,0,0,7904,Storms
1,Severe Storm/Thunder Storm,2,1994,1,0,0,7253,Storms
2,Hail,1,1994,1,0,0,7174,Hail
1,Tornado,1,1994,1,0,0,4041,Storms
3,Severe Storm/Thunder Storm/ Wind,2,1994,1,0,0,3952,Storms
6,Winter Weather,1,1994,1,12,0,0,Winter Weather
6,Drought,2,1994,31,0,0,0,Drought/Heat
1,Drought,2,1994,31,0,0,0,Drought/Heat
2,Drought,2,1994,31,0,0,0,Drought/Heat
4,Drought,2,1994,31,0,0,0,Drought/Heat
3,Drought,2,1994,31,0,0,0,Drought/Heat
5,Drought,2,1994,31,0,0,0,Drought/Heat
1,Lightning,2,1994,1,10,0,0,Lightning
1,Lightning,3,1994,1,0,11,0,Lightning
1,Lightning,3,1994,1,0,11,0,Lightning
1,Hail/ Lightning,3,1994,1,0,12,0,Hail/Storms
3,Tornado,1,1995,1,0,0,164844948,Storms
1,Flooding,3,1995,1,11,59,78721032,Flooding
1,Flooding,3,1995,1,0,0,33346267,Flooding
2,Tornado,4,1995,1,0,0,22876813,Storms
1,Flooding,3,1995,1,0,0,8520450,Flooding
3,Hurricane/Tropical Storm,3,1995,6,0,0,3771040,Storms
5,Hurricane/Tropical Storm,3,1995,6,0,0,3748296,Storms
6,Hurricane/Tropical Storm,3,1995,6,0,0,3486739,Storms
2,Hurricane/Tropical Storm,3,1995,6,0,0,3423676,Storms
4,Hurricane/Tropical Storm,3,1995,6,0,0,3392317,Storms
4,Tornado,4,1995,1,0,36,3170717,Storms
1,Hurricane/Tropical Storm,3,1995,6,0,0,3163153,Storms
5,Severe Storm/Thunder Storm,1,1995,1,0,0,1589638,Storms
1,Tornado,4,1995,1,0,0,1285676,Storms
3,Severe Storm/Thunder Storm/ Wind,2,1995,1,0,0,845387,Storms
4,Severe Storm/Thunder Storm/ Wind,1,1995,1,0,0,844515,Storms
1,Severe Storm/Thunder Storm,2,1995,1,0,0,758280,Storms
1,Wind,4,1995,1,0,0,611257,Wind
1,Severe Storm/Thunder Storm/ Wind,2,1995,1,0,0,427647,Storms
4,Severe Storm/Thunder Storm,2,1995,1,0,0,307053,Storms
2,Flooding,2,1995,1,0,0,241560,Flooding
1,Flooding,1,1995,1,0,0,231098,Flooding
3,Severe Storm/Thunder Storm/ Wind,2,1995,1,0,0,226865,Storms
4,Tornado,4,1995,1,0,0,225034,Storms
4,Severe Storm/Thunder Storm/ Wind,4,1995,1,0,0,171106,Storms
6,Hail,2,1995,1,0,0,164971,Hail
2,Severe Storm/Thunder Storm/ Wind,1,1995,1,0,0,161135,Storms
3,Hail,3,1995,1,0,0,158615,Hail
4,Flooding,1,1995,1,0,0,155714,Flooding
1,Winter Weather,1,1995,1,0,0,155349,Winter Weather
6,Severe Storm/Thunder Storm/ Wind,2,1995,1,0,0,155333,Storms
3,Severe Storm/Thunder Storm/ Wind,2,1995,1,0,0,149405,Storms
5,Severe Storm/Thunder Storm,2,1995,1,0,0,149024,Storms
3,Hail,2,1995,1,0,0,147804,Hail
1,Wind,1,1995,1,0,0,142668,Wind
5,Flooding/ Severe Storm/Thunder Storm/ Wind,1,1995,1,0,0,86924,Flooding/Storms
1,Severe Storm/Thunder Storm/ Wind,1,1995,1,0,0,85703,Storms
4,Severe Storm/Thunder Storm/ Wind,2,1995,1,0,0,85141,Storms
2,Severe Storm/Thunder Storm,2,1995,1,0,0,84903,Storms
2,Severe Storm/Thunder Storm,1,1995,1,0,0,83785,Storms
4,Hail,2,1995,1,0,0,83191,Hail
3,Severe Storm/Thunder Storm,2,1995,1,0,0,79275,Storms
2,Severe Storm/Thunder Storm,2,1995,1,0,0,76890,Storms
5,Severe Storm/Thunder Storm/ Wind,2,1995,1,0,0,71841,Storms
2,Severe Storm/Thunder Storm,2,1995,1,0,0,71381,Storms
2,Severe Storm/Thunder Storm/ Wind,3,1995,1,0,0,51850,Storms
1,Severe Storm/Thunder Storm/ Wind,2,1995,1,0,0,34484,Storms
1,Severe Storm/Thunder Storm,1,1995,1,0,0,33891,Storms
2,Severe Storm/Thunder Storm/ Wind,2,1995,1,0,0,32664,Storms
1,Severe Storm/Thunder Storm/ Wind,2,1995,1,0,0,31184,Storms
2,Flooding,2,1995,1,0,0,31012,Flooding
5,Severe Storm/Thunder Storm/ Wind,2,1995,1,0,0,30575,Storms
5,Hail,2,1995,1,0,0,29706,Hail
3,Hail,2,1995,1,0,0,29573,Hail
1,Lightning,1,1995,1,0,0,26499,Lightning
5,Severe Storm/Thunder Storm/ Wind,2,1995,1,0,0,16975,Storms
1,Severe Storm/Thunder Storm,1,1995,1,0,0,16015,Storms
4,Severe Storm/Thunder Storm/ Wind,2,1995,1,0,0,15038,Storms
4,Tornado,1,1995,1,0,0,14677,Storms
4,Severe Storm/Thunder Storm/ Wind,1,1995,1,0,0,14620,Storms
4,Flooding,1,1995,3,0,0,14569,Flooding
4,Severe Storm/Thunder Storm/ Wind,2,1995,1,0,0,14534,Storms
2,Severe Storm/Thunder Storm/ Wind,2,1995,1,0,0,8566,Storms
6,Drought,2,1995,31,0,0,0,Drought/Heat
1,Drought,2,1995,31,0,0,0,Drought/Heat
2,Drought,2,1995,31,0,0,0,Drought/Heat
4,Drought,2,1995,31,0,0,0,Drought/Heat
3,Drought,2,1995,31,0,0,0,Drought/Heat
5,Drought,2,1995,31,0,0,0,Drought/Heat
2,Severe Storm/Thunder Storm/ Wind,2,1995,1,0,23,0,Storms
2,Lightning,2,1995,1,0,12,0,Lightning
3,Lightning,3,1995,1,11,44,0,Lightning
2,Lightning,3,1995,1,0,21,0,Lightning
2,Heat,3,1995,1,12,0,0,Drought/Heat
1,Heat,3,1995,1,13,0,0,Drought/Heat
1,Winter Weather,4,1995,1,12,0,0,Winter Weather
1,Heat,3,1995,1,12,0,0,Drought/Heat
2,Lightning,2,1995,1,0,10,0,Lightning
2,Hurricane/Tropical Storm,3,1996,1,10,0,14333378,Storms
2,Hurricane/Tropical Storm,3,1996,1,0,0,13037192,Storms
2,Hurricane/Tropical Storm,3,1996,1,0,0,12367096,Storms
1,Severe Storm/Thunder Storm/ Wind,1,1996,1,0,0,6042782,Storms
2,Tornado,4,1996,1,0,0,3916236,Storms
4,Lightning,3,1996,1,0,0,3064508,Lightning
2,Flooding,3,1996,1,0,0,2882844,Flooding
3,Lightning,3,1996,1,0,0,1733016,Lightning
1,Severe Storm/Thunder Storm/ Wind,1,1996,1,12,36,1618489,Storms
5,Tornado,3,1996,1,0,0,1129336,Storms
1,Severe Storm/Thunder Storm/ Wind,1,1996,1,0,0,851886,Storms
4,Tornado,1,1996,1,0,0,492944,Storms
1,Severe Storm/Thunder Storm/ Wind,3,1996,1,0,0,314408,Storms
1,Severe Storm/Thunder Storm/ Wind,3,1996,1,0,0,305848,Storms
1,Severe Storm/Thunder Storm/ Wind,2,1996,1,0,0,248075,Storms
1,Severe Storm/Thunder Storm/ Wind,1,1996,1,0,0,241536,Storms
1,Severe Storm/Thunder Storm/ Wind,1,1996,1,0,0,232643,Storms
1,Severe Storm/Thunder Storm/ Wind,3,1996,1,0,0,217806,Storms
1,Tornado,3,1996,1,0,0,216593,Storms
1,Severe Storm/Thunder Storm/ Wind,3,1996,1,0,0,173072,Storms
2,Lightning,3,1996,1,0,0,167761,Lightning
1,Severe Storm/Thunder Storm/ Wind,2,1996,1,0,0,162165,Storms
1,Winter Weather,1,1996,1,0,0,122945,Winter Weather
1,Winter Weather,1,1996,1,0,0,106675,Winter Weather
3,Flooding,1,1996,1,0,0,85949,Flooding
4,Tornado,1,1996,1,0,0,79299,Storms
1,Severe Storm/Thunder Storm/ Wind,2,1996,1,0,0,74623,Storms
1,Wind,1,1996,1,0,0,26124,Wind
2,Severe Storm/Thunder Storm/ Wind,1,1996,1,0,0,8658,Storms
1,Winter Weather,1,1996,1,23,0,0,Winter Weather
4,Lightning,2,1996,1,0,11,0,Lightning
1,Winter Weather,1,1996,1,0,0,0,Winter Weather
1,Winter Weather,4,1996,1,25,0,0,Winter Weather
2,Severe Storm/Thunder Storm/ Wind,3,1997,1,0,25,8266818,Storms
4,Lightning,3,1997,1,0,0,4648123,Lightning
5,Lightning,3,1997,1,0,0,3360901,Lightning
3,Tornado,3,1997,1,0,11,3107974,Storms
1,Flooding,3,1997,1,0,0,1678568,Flooding
5,Severe Storm/Thunder Storm/ Wind,2,1997,1,0,0,748293,Storms
1,Winter Weather,1,1997,1,0,0,594132,Winter Weather
4,Severe Storm/Thunder Storm/ Wind,3,1997,1,0,49,487401,Storms
1,Severe Storm/Thunder Storm/ Wind,3,1997,1,0,0,376247,Storms
2,Tornado,2,1997,1,0,13,347475,Storms
3,Severe Storm/Thunder Storm/ Wind,3,1997,1,0,0,313904,Storms
3,Severe Storm/Thunder Storm/ Wind,2,1997,1,0,10,287238,Storms
3,Severe Storm/Thunder Storm/ Wind,1,1997,1,0,0,86147,Storms
1,Severe Storm/Thunder Storm/ Wind,3,1997,1,0,0,80773,Storms
2,Severe Storm/Thunder Storm/ Wind,4,1997,1,0,0,75582,Storms
1,Wind,2,1997,1,0,68,44940,Wind
3,Severe Storm/Thunder Storm/ Wind,4,1997,1,0,0,34138,Storms
2,Hail,2,1997,1,0,0,0,Hail
4,Severe Storm/Thunder Storm/ Wind,2,1997,1,0,49,0,Storms
2,Hurricane/Tropical Storm,3,1998,1,0,0,55436663,Storms
6,Tornado,2,1998,1,12,110,16162699,Storms
6,Tornado,2,1998,1,0,23,7597863,Storms
6,Tornado,2,1998,1,0,0,4453619,Storms
4,Tornado,1,1998,1,0,0,3393627,Storms
4,Tornado,1,1998,1,0,0,1275642,Storms
2,Lightning,3,1998,1,0,0,1223972,Lightning
1,Flooding,1,1998,2,0,0,865202,Flooding
2,Severe Storm/Thunder Storm/ Wind,2,1998,1,0,0,818518,Storms
2,Severe Storm/Thunder Storm,3,1998,1,0,0,807025,Storms
2,Hail,2,1998,1,0,0,719997,Hail
2,Lightning,2,1998,1,0,0,449784,Lightning
2,Severe Storm/Thunder Storm/ Wind,3,1998,1,0,0,424833,Storms
2,Tornado,1,1998,1,0,0,411319,Storms
1,Severe Storm/Thunder Storm/ Wind,2,1998,1,0,0,310730,Storms
2,Severe Storm/Thunder Storm/ Wind,2,1998,1,0,0,306450,Storms
1,Wind,1,1998,1,0,0,162736,Wind
2,Severe Storm/Thunder Storm/ Wind,3,1998,1,0,0,146202,Storms
2,Severe Storm/Thunder Storm/ Wind,3,1998,1,0,0,145553,Storms
1,Lightning,3,1998,1,0,0,79957,Lightning
2,Severe Storm/Thunder Storm/ Wind,1,1998,1,0,0,65354,Storms
5,Tornado,2,1998,1,0,0,29712,Storms
1,Severe Storm/Thunder Storm/ Wind,2,1998,1,0,36,0,Storms
2,Lightning,3,1998,1,11,11,0,Lightning
1,Winter Weather,1,1999,2,0,0,30432669,Winter Weather
5,Severe Storm/Thunder Storm/ Wind,3,1999,1,0,0,12000604,Storms
2,Severe Storm/Thunder Storm/ Wind,1,1999,1,0,21,2828393,Storms
1,Severe Storm/Thunder Storm/ Wind,3,1999,1,0,0,1006887,Storms
2,Flooding,2,1999,1,0,0,410606,Flooding
2,Tornado,2,1999,1,0,0,403671,Storms
1,Lightning,2,1999,1,0,0,292374,Lightning
1,Severe Storm/Thunder Storm/ Wind,3,1999,1,0,0,154572,Storms
1,Severe Storm/Thunder Storm/ Wind,2,1999,1,0,0,79022,Storms
1,Hail,2,1999,1,0,0,73537,Hail
4,Hail,3,1999,1,0,0,8282,Hail
6,Tornado,2,1999,1,0,0,8175,Storms
3,Lightning,2,1999,1,0,35,0,Lightning
2,Heat,3,1999,12,0,175,0,Drought/Heat
1,Heat,3,1999,6,16,0,0,Drought/Heat
2,Lightning,3,1999,1,0,12,0,Lightning
2,Flooding,3,2000,1,0,0,30762391,Flooding
1,Lightning,2,2000,1,0,0,6622331,Lightning
1,Severe Storm/Thunder Storm/ Wind,3,2000,1,0,0,1968850,Storms
2,Flooding,3,2000,1,0,0,1171898,Flooding
2,Flooding,3,2000,1,0,0,428677,Flooding
2,Severe Storm/Thunder Storm/ Wind,3,2000,1,0,0,232429,Storms
2,Flooding,3,2000,1,0,0,152892,Flooding
2,Severe Storm/Thunder Storm/ Wind,2,2000,1,0,0,81241,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2000,1,0,0,45668,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2000,1,0,0,33504,Storms
2,Hail,2,2000,1,0,0,32569,Hail
1,Severe Storm/Thunder Storm/ Wind,4,2000,1,0,0,16704,Storms
1,Severe Storm/Thunder Storm/ Wind,2,2000,1,0,0,15772,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2000,1,11,11,0,Storms
1,Severe Storm/Thunder Storm/ Wind,2,2000,1,0,23,0,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2000,1,0,12,0,Storms
2,Lightning,3,2000,1,0,11,0,Lightning
1,Heat,3,2000,1,11,0,0,Drought/Heat
2,Tornado,3,2001,1,0,471,127652985,Storms
2,Tornado,3,2001,1,0,0,11943530,Storms
2,Lightning,2,2001,1,0,0,2863822,Lightning
2,Flooding,1,2001,1,10,0,726180,Flooding
2,Lightning,3,2001,1,0,0,388374,Lightning
2,Lightning,2,2001,1,0,0,321668,Lightning
2,Severe Storm/Thunder Storm/ Wind,2,2001,1,0,0,255137,Storms
2,Fog,4,2001,1,10,109,217925,Fog
2,Severe Storm/Thunder Storm/ Wind,2,2001,1,0,0,82604,Storms
2,Severe Storm/Thunder Storm/ Wind,1,2001,1,0,0,50219,Storms
2,Wind/ Winter Weather,2,2001,1,0,0,0,Winter Weather
1,Winter Weather,4,2002,2,0,0,183566160,Winter Weather
1,Tornado,4,2002,1,0,0,4018482,Storms
1,Flooding,2,2002,1,0,0,775638,Flooding
2,Lightning,3,2002,1,0,0,437610,Lightning
1,Severe Storm/Thunder Storm/ Wind,3,2002,1,0,0,402640,Storms
1,Severe Storm/Thunder Storm/ Wind,4,2002,1,0,0,170615,Storms
1,Severe Storm/Thunder Storm/ Wind,2,2002,1,0,0,168490,Storms
1,Severe Storm/Thunder Storm/ Wind,3,2002,1,0,0,157362,Storms
1,Severe Storm/Thunder Storm/ Wind,3,2002,1,0,0,151307,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2002,1,0,11,122225,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2002,1,0,0,97489,Storms
1,Severe Storm/Thunder Storm/ Wind,4,2002,1,0,0,78879,Storms
3,Severe Storm/Thunder Storm/ Wind,4,2002,1,0,0,46676,Storms
1,Severe Storm/Thunder Storm/ Wind,2,2002,1,0,0,43504,Storms
1,Tornado,4,2002,1,0,0,30930,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2002,1,0,0,29766,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2002,1,0,0,29541,Storms
1,Wind,1,2002,1,0,0,14403,Wind
2,Wind/ Winter Weather,1,2002,1,12,0,0,Winter Weather
1,Flooding,1,2003,1,0,0,16417916,Flooding
1,Severe Storm/Thunder Storm/ Wind,3,2003,1,0,0,4704239,Storms
3,Lightning,3,2003,1,0,0,2551339,Lightning
2,Severe Storm/Thunder Storm/ Wind,3,2003,1,0,0,1713125,Storms
1,Lightning,3,2003,1,0,0,1627366,Lightning
3,Lightning,1,2003,1,0,0,1084007,Lightning
3,Lightning,2,2003,1,0,0,786330,Lightning
1,Wind,1,2003,1,0,23,772071,Wind
3,Severe Storm/Thunder Storm/ Wind,2,2003,1,0,0,474989,Storms
1,Flooding,3,2003,1,0,0,171835,Flooding
2,Severe Storm/Thunder Storm/ Wind,3,2003,1,0,0,147534,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2003,1,0,0,72958,Storms
1,Severe Storm/Thunder Storm/ Wind,2,2003,1,0,0,50228,Storms
1,Severe Storm/Thunder Storm/ Wind,2,2003,1,0,0,34826,Storms
1,Severe Storm/Thunder Storm/ Wind,2,2003,1,0,0,16944,Storms
1,Hail,2,2003,1,0,0,16799,Hail
1,Severe Storm/Thunder Storm/ Wind,3,2003,1,0,0,16032,Storms
1,Severe Storm/Thunder Storm/ Wind,1,2003,1,0,0,15720,Storms
1,Severe Storm/Thunder Storm/ Wind,3,2003,1,0,0,14336,Storms
1,Hail,2,2003,1,0,11,0,Hail
4,Lightning,3,2003,1,0,11,0,Lightning
2,Hurricane/Tropical Storm,3,2004,1,0,38,68683545,Storms
1,Flooding,3,2004,1,0,0,56691507,Flooding
2,Winter Weather,1,2004,2,0,0,52567926,Winter Weather
5,Tornado,3,2004,1,0,37,28198805,Storms
3,Tornado,3,2004,1,0,0,5049020,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2004,1,0,33,4387992,Storms
4,Lightning,3,2004,1,0,0,2407522,Lightning
1,Severe Storm/Thunder Storm/ Wind,3,2004,1,0,0,2158091,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2004,1,0,0,1934538,Storms
3,Tornado,3,2004,1,0,36,1622927,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2004,1,0,0,576315,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2004,1,0,0,322683,Storms
1,Flooding,3,2004,1,0,0,286952,Flooding
1,Flooding,3,2004,2,0,0,261343,Flooding
2,Wind,1,2004,1,0,0,248099,Wind
2,Severe Storm/Thunder Storm/ Wind,3,2004,1,0,0,156617,Storms
1,Lightning,2,2004,1,0,0,153685,Lightning
1,Wind,1,2004,1,0,0,147233,Wind
1,Flooding,3,2004,1,0,0,121857,Flooding
3,Severe Storm/Thunder Storm/ Wind,3,2004,1,0,0,94046,Storms
1,Wind,3,2004,2,0,0,85172,Wind
1,Wind,3,2004,2,0,0,77262,Wind
1,Wind,3,2004,1,0,0,76921,Wind
1,Severe Storm/Thunder Storm/ Wind,3,2004,1,0,0,76715,Storms
1,Wind,1,2004,1,0,0,32287,Wind
1,Winter Weather,1,2004,2,0,0,30854,Winter Weather
1,Severe Storm/Thunder Storm/ Wind,3,2004,1,0,0,30334,Storms
2,Coastal,2,2004,1,23,0,0,Coastal
4,Tornado,4,2004,1,0,11,0,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2005,1,0,0,19581658,Storms
3,Lightning,2,2005,1,0,0,11421809,Lightning
2,Severe Storm/Thunder Storm,4,2005,3,0,0,7582011,Storms
1,Winter Weather,4,2005,1,0,0,5093723,Winter Weather
3,Lightning,3,2005,1,0,0,4921570,Lightning
1,Flooding,3,2005,1,0,0,4574887,Flooding
1,Winter Weather,4,2005,1,0,0,1486600,Winter Weather
1,Severe Storm/Thunder Storm/ Wind,2,2005,1,0,0,381716,Storms
1,Severe Storm/Thunder Storm/ Wind,2,2005,1,0,0,87051,Storms
1,Wind,2,2005,1,0,0,75201,Wind
1,Severe Storm/Thunder Storm/ Wind,2,2005,1,0,0,14288,Storms
2,Coastal,2,2005,1,24,0,0,Coastal
2,Coastal,3,2005,1,24,0,0,Coastal
3,Lightning,2,2006,1,0,0,25342592,Lightning
4,Severe Storm/Thunder Storm/ Wind,3,2006,1,0,0,673036,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2006,1,0,0,660394,Storms
2,Lightning,3,2006,1,0,0,431967,Lightning
2,Severe Storm/Thunder Storm/ Wind,3,2006,1,0,0,151957,Storms
4,Tornado,1,2006,1,0,0,86821,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2006,1,0,0,86559,Storms
5,Severe Storm/Thunder Storm/ Wind,4,2006,1,0,0,76882,Storms
2,Lightning,3,2006,1,0,0,76113,Lightning
1,Wind,3,2006,1,0,0,16753,Wind
2,Severe Storm/Thunder Storm/ Wind,2,2006,1,0,0,15205,Storms
2,Coastal,2,2006,1,12,0,0,Coastal
5,Hail,2,2006,1,0,117,0,Hail
1,Severe Storm/Thunder Storm/ Wind,3,2006,1,11,0,0,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2007,1,0,90,17131256,Storms
1,Wind,2,2007,1,0,0,7606582,Wind
3,Flooding,2,2007,2,0,0,849667,Flooding
5,Severe Storm/Thunder Storm/ Wind,2,2007,1,0,0,731094,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2007,1,0,0,216094,Storms
1,Severe Storm/Thunder Storm/ Wind,2,2007,1,0,0,155428,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2007,1,0,0,148057,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2007,1,0,0,86353,Storms
1,Lightning,3,2007,1,0,0,79077,Lightning
5,Severe Storm/Thunder Storm/ Wind,3,2007,1,0,0,77738,Storms
1,Severe Storm/Thunder Storm/ Wind,2,2007,1,0,0,45006,Storms
4,Tornado,2,2007,1,0,0,14645,Storms
2,Tornado,3,2007,1,0,0,8422,Storms
6,Tornado,1,2007,1,0,0,0,Storms
5,Tornado,2,2007,1,11,55,0,Storms
3,Heat,3,2007,1,13,0,0,Drought/Heat
2,Lightning,2,2007,1,0,12,0,Lightning
1,Winter Weather,2,2007,1,0,0,0,Winter Weather
1,Winter Weather,2,2007,1,0,0,0,Winter Weather
2,Coastal,3,2007,1,12,0,0,Coastal
2,Coastal,3,2007,1,11,0,0,Coastal
1,Severe Storm/Thunder Storm/ Wind,3,2008,1,0,0,8193106,Storms
3,Wind,4,2008,1,0,0,1473284,Wind
1,Tornado,3,2008,1,0,0,767791,Storms
3,Flooding,3,2008,1,0,0,431285,Flooding
3,Flooding,3,2008,1,0,0,345129,Flooding
3,Severe Storm/Thunder Storm/ Wind,4,2008,1,0,0,337425,Storms
2,Lightning,3,2008,1,0,0,298176,Lightning
4,Wind,4,2008,1,0,0,253853,Wind
6,Wind,4,2008,1,0,0,172342,Wind
5,Severe Storm/Thunder Storm/ Wind,4,2008,1,0,0,169410,Storms
5,Tornado,4,2008,1,0,0,159661,Storms
5,Wind,4,2008,1,0,0,156506,Wind
3,Tornado,1,2008,1,0,0,150942,Storms
1,Severe Storm/Thunder Storm/ Wind,3,2008,1,0,0,148089,Storms
2,Tornado,1,2008,1,0,0,87146,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2008,1,0,0,79584,Storms
3,Flooding,3,2008,1,0,0,77857,Flooding
2,Severe Storm/Thunder Storm/ Wind,1,2008,1,0,0,72586,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2008,1,0,0,61239,Storms
3,Flooding,3,2008,1,0,0,34753,Flooding
1,Wind,2,2008,1,0,0,31012,Wind
4,Severe Storm/Thunder Storm/ Wind,4,2008,1,0,0,15775,Storms
2,Lightning,1,2008,1,0,0,15748,Lightning
6,Tornado,2,2008,1,0,0,0,Storms
4,Lightning,3,2008,1,12,0,0,Lightning
2,Wildfire,2,2009,7,0,0,624505392,Wildfire
3,Lightning,2,2009,1,0,0,8583065,Lightning
2,Lightning,2,2009,1,0,0,6733929,Lightning
2,Lightning,2,2009,1,0,0,5045216,Lightning
3,Flooding,3,2009,2,0,0,4653830,Flooding
3,Lightning,2,2009,1,0,0,3722493,Lightning
1,Lightning,3,2009,1,0,0,3265512,Lightning
2,Lightning,2,2009,1,0,0,1277235,Lightning
4,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,985360,Storms
3,Wind,1,2009,1,0,0,434661,Wind
3,Flooding,2,2009,1,0,0,267429,Flooding
5,Lightning,3,2009,1,0,0,262204,Lightning
4,Wind,1,2009,1,0,0,243462,Wind
3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,34,241280,Storms
5,Wind,1,2009,1,0,0,239230,Wind
5,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,196101,Storms
2,Tornado,3,2009,1,0,0,192619,Storms
6,Wind,1,2009,1,0,0,172501,Wind
4,Flooding,2,2009,1,0,0,130278,Flooding
